Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
128,CA-10127-0127,2022-12-29,2023-01-02,Second Class,CG-58355,Customer 127,Home Office,United States,Alabama City,Alabama,19866,South,OFF-5531,Furniture,Bookcases,Bookcases Item 15,1836.98,8,0.0,189.46
129,CA-10128-0128,2022-07-08,2022-07-13,Standard Class,CG-71063,Customer 128,Home Office,United States,Indiana City,Indiana,45144,Central,OFF-4009,Technology,Copiers,Copiers Item 15,4991.32,6,0.0,1234.98
130,CA-10129-0129,2019-06-18,2019-06-23,Standard Class,CG-15978,Customer 129,Corporate,United States,Ohio City,Ohio,97527,East,OFF-1769,Furniture,Furnishings,Furnishings Item 13,4165.15,5,0.0,423.77
131,CA-10130-0130,2022-11-26,2022-12-01,Standard Class,CG-94080,Customer 130,Home Office,United States,Washington City,Washington,71332,West,OFF-6341,Technology,Accessories,Accessories Item 39,13382.17,10,0.2,-1486.26
132,CA-10131-0131,2020-10-22,2020-10-26,Second Class,CG-67941,Customer 131,Consumer,United States,Idaho City,Idaho,68005,West,OFF-5330,Technology,Accessories,Accessories Item 25,28086.24,12,0.0,5228.52
133,CA-10132-0132,2019-08-01,2019-08-06,Standard Class,CG-77260,Customer 132,Corporate,United States,Virginia City,Virginia,76912,East,OFF-9706,Furniture,Chairs,Chairs Item 19,1031.24,7,0.3,-345.01
134,CA-10133-0133,2019-12-28,2020-01-03,Standard Class,CG-72946,Customer 133,Consumer,United States,Indiana City,Indiana,31727,Central,OFF-9033,Technology,Phones,Phones Item 43,2193.06,1,0.0,625.26
135,CA-10134-0134,2021-07-25,2021-07-31,Standard Class,CG-25379,Customer 134,Home Office,United States,Arizona City,Arizona,46751,West,OFF-2778,Office Supplies,Labels,Labels Item 31,1179.48,10,0.3,-187.12
136,CA-10135-0135,2022-11-05,2022-11-11,Standard Class,CG-88645,Customer 135,Corporate,United States,Minnesota City,Minnesota,12023,Central,OFF-5966,Technology,Phones,Phones Item 21,7197.92,5,0.2,-432.67
137,CA-10136-0136,2019-09-30,2019-10-05,Standard Class,CG-21005,Customer 136,Consumer,United States,Connecticut City,Connecticut,75697,East,OFF-1593,Office Supplies,Art,Art Item 19,699.67,5,0.1,135.08
138,CA-10137-0137,2020-10-25,2020-10-30,Standard Class,CG-67775,Customer 137,Corporate,United States,Michigan City,Michigan,91580,Central,OFF-6469,Furniture,Bookcases,Bookcases Item 49,4101.17,4,0.1,181.81
139,CA-10138-0138,2021-02-01,2021-02-06,Standard Class,CG-40254,Customer 138,Consumer,United States,Texas City,Texas,94045,Central,OFF-3171,Office Supplies,Labels,Labels Item 11,224.21,1,0.2,-26.09
140,CA-10139-0139,2019-05-18,2019-05-24,Standard Class,CG-63072,Customer 139,Consumer,United States,Nebraska City,Nebraska,93820,Central,OFF-3610,Office Supplies,Fasteners,Fasteners Item 19,1269.45,6,0.0,316.36
141,CA-10140-0140,2019-02-18,2019-02-23,Standard Class,CG-77155,Customer 140,Home Office,United States,Ohio City,Ohio,23975,East,OFF-7868,Office Supplies,Paper,Paper Item 30,589.9,4,0.0,139.39
142,CA-10141-0141,2019-06-12,2019-06-17,Standard Class,CG-17896,Customer 141,Corporate,United States,Tennessee City,Tennessee,42972,South,OFF-1581,Office Supplies,Envelopes,Envelopes Item 44,424.53,6,0.1,21.24
143,CA-10142-0142,2019-07-15,2019-07-18,First Class,CG-75428,Customer 142,Corporate,United States,Nevada City,Nevada,60601,West,OFF-3539,Technology,Copiers,Copiers Item 14,4327.21,2,0.2,-662.74
144,CA-10143-0143,2021-09-10,2021-09-15,Standard Class,CG-16304,Customer 143,Corporate,United States,Arizona City,Arizona,17345,West,OFF-8875,Office Supplies,Appliances,Appliances Item 42,2625.67,9,0.0,674.55
145,CA-10144-0144,2020-07-26,2020-08-01,Standard Class,CG-79184,Customer 144,Consumer,United States,Utah City,Utah,57945,West,OFF-2537,Office Supplies,Labels,Labels Item 22,148.55,1,0.1,14.24
146,CA-10145-0145,2020-03-10,2020-03-12,First Class,CG-58777,Customer 145,Corporate,United States,Florida City,Florida,26994,South,OFF-2727,Office Supplies,Paper,Paper Item 49,381.04,6,0.3,-92.0
147,CA-10146-0146,2021-06-02,2021-06-08,Standard Class,CG-28489,Customer 146,Corporate,United States,Arkansas City,Arkansas,49961,South,OFF-5976,Technology,Phones,Phones Item 2,5588.54,4,0.3,-1478.67
148,CA-10147-0147,2019-08-15,2019-08-21,Standard Class,CG-12551,Customer 147,Consumer,United States,Montana City,Montana,81947,West,OFF-1007,Office Supplies,Storage,Storage Item 24,1216.6,11,0.2,-155.92
149,CA-10148-0148,2020-07-20,2020-07-23,Second Class,CG-47711,Customer 148,Consumer,United States,Tennessee City,Tennessee,16530,South,OFF-1258,Furniture,Furnishings,Furnishings Item 27,5780.5,10,0.1,-644.18
150,CA-10149-0149,2020-09-04,2020-09-10,Standard Class,CG-15906,Customer 149,Consumer,United States,Ohio City,Ohio,12591,East,OFF-8183,Office Supplies,Binders,Binders Item 1,149.61,6,0.5,-73.21
151,CA-10150-0150,2022-07-07,2022-07-11,Second Class,CG-98708,Customer 150,Corporate,United States,Indiana City,Indiana,42994,Central,OFF-1264,Furniture,Chairs,Chairs Item 38,11724.57,11,0.2,-2639.26
152,CA-10151-0151,2021-07-31,2021-08-06,Standard Class,CG-69165,Customer 151,Consumer,United States,Connecticut City,Connecticut,79615,East,OFF-4348,Technology,Copiers,Copiers Item 28,3166.65,3,0.3,-703.2
153,CA-10152-0152,2020-06-29,2020-07-04,Standard Class,CG-28058,Customer 152,Consumer,United States,North Carolina City,North Carolina,86637,South,OFF-8950,Office Supplies,Binders,Binders Item 27,343.96,7,0.2,-0.03
154,CA-10153-0153,2021-07-24,2021-07-30,Standard Class,CG-46598,Customer 153,Corporate,United States,Texas City,Texas,51814,Central,OFF-9831,Furniture,Furnishings,Furnishings Item 3,644.01,12,0.7,-625.71
155,CA-10154-0154,2020-06-16,2020-06-21,Standard Class,CG-39516,Customer 154,Corporate,United States,North Carolina City,North Carolina,66526,South,OFF-2138,Furniture,Bookcases,Bookcases Item 33,3258.31,4,0.3,-1022.52
156,CA-10155-0155,2021-06-06,2021-06-12,Standard Class,CG-81678,Customer 155,Home Office,United States,Ohio City,Ohio,22109,East,OFF-6626,Technology,Machines,Machines Item 20,4489.05,3,0.1,374.27
157,CA-10156-0156,2019-03-24,2019-03-30,Standard Class,CG-23947,Customer 156,Corporate,United States,Idaho City,Idaho,89222,West,OFF-2531,Office Supplies,Paper,Paper Item 19,363.87,4,0.6,-218.26
158,CA-10157-0157,2020-11-06,2020-11-12,Standard Class,CG-21240,Customer 157,Corporate,United States,Missouri City,Missouri,81363,Central,OFF-9259,Office Supplies,Fasteners,Fasteners Item 28,74.43,4,0.0,26.26
159,CA-10158-0158,2022-02-24,2022-03-01,Standard Class,CG-68643,Customer 158,Corporate,United States,North Carolina City,North Carolina,54900,South,OFF-8851,Furniture,Chairs,Chairs Item 33,2075.07,12,0.1,-179.89
160,CA-10159-0159,2020-12-28,2020-12-31,First Class,CG-81853,Customer 159,Home Office,United States,Idaho City,Idaho,74046,West,OFF-1526,Furniture,Chairs,Chairs Item 41,6421.8,12,0.4,-3199.32
161,CA-10160-0160,2020-05-19,2020-05-22,Second Class,CG-10193,Customer 160,Consumer,United States,Missouri City,Missouri,27569,Central,OFF-3394,Furniture,Tables,Tables Item 41,3952.96,4,0.0,824.38
162,CA-10161-0161,2020-07-26,2020-07-29,First Class,CG-85868,Customer 161,Corporate,United States,Montana City,Montana,52604,West,OFF-3800,Technology,Accessories,Accessories Item 35,3018.51,10,0.6,-2139.5
163,CA-10162-0162,2020-10-14,2020-10-19,Standard Class,CG-13828,Customer 162,Consumer,United States,Louisiana City,Louisiana,27087,South,OFF-6482,Technology,Copiers,Copiers Item 41,5361.15,11,0.3,-1423.35
164,CA-10163-0163,2021-03-29,2021-03-31,First Class,CG-31386,Customer 163,Consumer,United States,Montana City,Montana,93276,West,OFF-4629,Furniture,Chairs,Chairs Item 45,8805.77,11,0.0,90.59
165,CA-10164-0164,2022-07-15,2022-07-18,Second Class,CG-13760,Customer 164,Consumer,United States,Montana City,Montana,32190,West,OFF-2875,Technology,Copiers,Copiers Item 18,22939.43,10,0.2,-1364.09
166,CA-10165-0165,2020-04-29,2020-05-02,Second Class,CG-29086,Customer 165,Home Office,United States,Pennsylvania City,Pennsylvania,24376,East,OFF-6889,Office Supplies,Binders,Binders Item 29,2005.53,12,0.0,555.05
167,CA-10166-0166,2019-07-29,2019-08-03,Standard Class,CG-43154,Customer 166,Consumer,United States,Washington City,Washington,16031,West,OFF-7439,Technology,Machines,Machines Item 2,8407.71,4,0.2,-752.53
168,CA-10167-0167,2022-08-27,2022-09-01,Standard Class,CG-48392,Customer 167,Home Office,United States,Idaho City,Idaho,17461,West,OFF-2819,Office Supplies,Art,Art Item 21,1969.13,9,0.2,67.6
169,CA-10168-0168,2019-03-14,2019-03-19,Standard Class,CG-92279,Customer 168,Home Office,United States,Ohio City,Ohio,25434,East,OFF-2141,Office Supplies,Art,Art Item 36,483.66,3,0.1,84.54
170,CA-10169-0169,2020-02-25,2020-02-29,Second Class,CG-12011,Customer 169,Consumer,United States,Florida City,Florida,54014,South,OFF-2829,Technology,Accessories,Accessories Item 5,8418.54,10,0.2,-649.39
171,CA-10170-0170,2022-12-28,2022-12-31,Second Class,CG-36417,Customer 170,Home Office,United States,North Carolina City,North Carolina,28693,South,OFF-7268,Office Supplies,Binders,Binders Item 15,3813.53,13,0.0,743.99
172,CA-10171-0171,2021-11-24,2021-11-25,Same Day,CG-73918,Customer 171,Consumer,United States,Arizona City,Arizona,24973,West,OFF-6619,Office Supplies,Appliances,Appliances Item 17,3880.28,13,0.0,899.87
173,CA-10172-0172,2020-11-04,2020-11-09,Standard Class,CG-10340,Customer 172,Consumer,United States,Colorado City,Colorado,53949,West,OFF-1382,Furniture,Chairs,Chairs Item 44,8133.3,10,0.3,-3196.41
174,CA-10173-0173,2020-04-27,2020-05-02,Standard Class,CG-67169,Customer 173,Home Office,United States,Utah City,Utah,84965,West,OFF-7905,Technology,Phones,Phones Item 19,988.2,1,0.2,-71.31
175,CA-10174-0174,2019-06-13,2019-06-19,Standard Class,CG-54789,Customer 174,Consumer,United States,Utah City,Utah,65690,West,OFF-1475,Furniture,Furnishings,Furnishings Item 5,4437.45,11,0.0,322.73
176,CA-10175-0175,2021-06-01,2021-06-03,First Class,CG-82805,Customer 175,Corporate,United States,Montana City,Montana,68954,West,OFF-9125,Furniture,Tables,Tables Item 24,4364.94,6,0.1,-228.95
177,CA-10176-0176,2021-08-31,2021-09-02,First Class,CG-92035,Customer 176,Consumer,United States,Nebraska City,Nebraska,18016,Central,OFF-3384,Technology,Accessories,Accessories Item 49,6455.0,4,0.3,-1561.12
178,CA-10177-0177,2021-04-16,2021-04-21,Standard Class,CG-46188,Customer 177,Corporate,United States,Montana City,Montana,15845,West,OFF-5778,Technology,Machines,Machines Item 3,3987.7,2,0.1,197.84
179,CA-10178-0178,2022-05-12,2022-05-16,Second Class,CG-21590,Customer 178,Corporate,United States,Pennsylvania City,Pennsylvania,20886,East,OFF-2088,Office Supplies,Fasteners,Fasteners Item 36,199.13,3,0.7,-149.81
180,CA-10179-0179,2020-10-09,2020-10-14,Standard Class,CG-62327,Customer 179,Consumer,United States,Arizona City,Arizona,87064,West,OFF-5897,Furniture,Bookcases,Bookcases Item 46,2993.13,3,0.2,-521.84
181,CA-10180-0180,2021-06-28,2021-07-04,Standard Class,CG-69766,Customer 180,Corporate,United States,Maryland City,Maryland,22449,East,OFF-8913,Office Supplies,Labels,Labels Item 16,569.26,3,0.1,43.74
182,CA-10181-0181,2019-04-21,2019-04-26,Standard Class,CG-68394,Customer 181,Corporate,United States,Virginia City,Virginia,33782,East,OFF-2588,Office Supplies,Paper,Paper Item 39,632.85,8,0.1,56.34
183,CA-10182-0182,2022-11-27,2022-12-02,Standard Class,CG-11589,Customer 182,Consumer,United States,California City,California,35235,West,OFF-1159,Furniture,Tables,Tables Item 14,4226.62,7,0.1,250.95
184,CA-10183-0183,2021-11-11,2021-11-14,First Class,CG-22237,Customer 183,Consumer,United States,Virginia City,Virginia,25649,East,OFF-5945,Office Supplies,Art,Art Item 34,84.87,2,0.1,3.01
185,CA-10184-0184,2021-10-14,2021-10-19,Standard Class,CG-90811,Customer 184,Consumer,United States,Nebraska City,Nebraska,65103,Central,OFF-6276,Furniture,Bookcases,Bookcases Item 28,923.14,7,0.1,-141.86
186,CA-10185-0185,2020-03-03,2020-03-09,Standard Class,CG-58695,Customer 185,Home Office,United States,Nebraska City,Nebraska,42441,Central,OFF-9662,Furniture,Bookcases,Bookcases Item 26,1200.28,1,0.0,94.28
187,CA-10186-0186,2019-01-23,2019-01-28,Standard Class,CG-81368,Customer 186,Home Office,United States,California City,California,88356,West,OFF-8122,Technology,Phones,Phones Item 19,34798.08,12,0.0,7651.58
188,CA-10187-0187,2021-05-20,2021-05-26,Standard Class,CG-84619,Customer 187,Consumer,United States,Alabama City,Alabama,48342,South,OFF-5072,Office Supplies,Binders,Binders Item 13,436.23,3,0.0,112.5
189,CA-10188-0188,2020-10-10,2020-10-13,Second Class,CG-28135,Customer 188,Home Office,United States,Massachusetts City,Massachusetts,57377,East,OFF-8170,Furniture,Furnishings,Furnishings Item 28,4208.2,4,0.2,-1168.57
190,CA-10189-0189,2019-12-22,2019-12-27,Standard Class,CG-65860,Customer 189,Corporate,United States,Virginia City,Virginia,72507,East,OFF-8982,Furniture,Furnishings,Furnishings Item 10,2050.11,6,0.3,-633.7
191,CA-10190-0190,2021-05-17,2021-05-23,Standard Class,CG-11401,Customer 190,Corporate,United States,Massachusetts City,Massachusetts,95179,East,OFF-4923,Furniture,Tables,Tables Item 28,400.42,1,0.4,-181.91
192,CA-10191-0191,2019-06-24,2019-06-27,First Class,CG-65350,Customer 191,Corporate,United States,Mississippi City,Mississippi,79561,South,OFF-3566,Furniture,Furnishings,Furnishings Item 12,3010.91,5,0.0,158.31
193,CA-10192-0192,2020-09-14,2020-09-15,Same Day,CG-55671,Customer 192,Consumer,United States,Arkansas City,Arkansas,12204,South,OFF-6345,Technology,Phones,Phones Item 28,21243.92,9,0.0,3747.58
194,CA-10193-0193,2020-09-22,2020-09-23,Same Day,CG-48458,Customer 193,Corporate,United States,Utah City,Utah,56169,West,OFF-8659,Office Supplies,Art,Art Item 7,1891.51,12,0.2,-132.17
195,CA-10194-0194,2022-09-24,2022-09-29,Standard Class,CG-28990,Customer 194,Corporate,United States,New York City,New York,90360,East,OFF-5781,Office Supplies,Binders,Binders Item 26,1541.21,12,0.2,18.74
196,CA-10195-0195,2021-08-03,2021-08-09,Standard Class,CG-74805,Customer 195,Consumer,United States,Washington City,Washington,54605,West,OFF-3645,Furniture,Furnishings,Furnishings Item 18,2080.29,5,0.5,-1445.68
197,CA-10196-0196,2021-09-16,2021-09-22,Standard Class,CG-64110,Customer 196,Home Office,United States,Pennsylvania City,Pennsylvania,23979,East,OFF-3743,Office Supplies,Appliances,Appliances Item 26,66.71,1,0.0,16.71
198,CA-10197-0197,2019-11-07,2019-11-10,First Class,CG-38001,Customer 197,Consumer,United States,New York City,New York,44064,East,OFF-9436,Technology,Phones,Phones Item 16,1465.96,3,0.2,-133.04
199,CA-10198-0198,2020-04-22,2020-04-25,First Class,CG-37691,Customer 198,Consumer,United States,Pennsylvania City,Pennsylvania,87960,East,OFF-3468,Technology,Copiers,Copiers Item 10,1401.79,1,0.0,384.38
200,CA-10199-0199,2019-06-19,2019-06-25,Standard Class,CG-95867,Customer 199,Home Office,United States,Alabama City,Alabama,93596,South,OFF-2196,Office Supplies,Labels,Labels Item 10,846.89,6,0.1,99.75
201,CA-10200-0200,2019-05-09,2019-05-12,First Class,CG-63521,Customer 200,Home Office,United States,Florida City,Florida,55740,South,OFF-9307,Office Supplies,Fasteners,Fasteners Item 29,470.58,4,0.2,-67.45
202,CA-10201-0201,2021-12-17,2021-12-23,Standard Class,CG-44681,Customer 201,Consumer,United States,Alabama City,Alabama,97440,South,OFF-2772,Technology,Accessories,Accessories Item 41,13574.67,11,0.2,-673.63
203,CA-10202-0202,2020-10-22,2020-10-27,Standard Class,CG-84601,Customer 202,Home Office,United States,Nevada City,Nevada,18275,West,OFF-2422,Furniture,Furnishings,Furnishings Item 45,2282.28,7,0.4,-980.12
204,CA-10203-0203,2021-07-12,2021-07-18,Standard Class,CG-55095,Customer 203,Home Office,United States,Montana City,Montana,24270,West,OFF-4607,Furniture,Furnishings,Furnishings Item 24,814.7,5,0.1,-57.25
205,CA-10204-0204,2022-04-19,2022-04-25,Standard Class,CG-98454,Customer 204,Consumer,United States,Virginia City,Virginia,95076,East,OFF-5307,Technology,Accessories,Accessories Item 3,4823.52,5,0.2,-645.32
206,CA-10205-0205,2020-02-24,2020-02-27,Second Class,CG-40106,Customer 205,Corporate,United States,Georgia City,Georgia,75458,South,OFF-1205,Office Supplies,Labels,Labels Item 48,915.7,5,0.2,-44.22
207,CA-10206-0206,2020-10-22,2020-10-28,Standard Class,CG-84704,Customer 206,Corporate,United States,Minnesota City,Minnesota,62874,Central,OFF-4551,Technology,Copiers,Copiers Item 10,16562.66,10,0.0,3422.89
208,CA-10207-0207,2021-07-05,2021-07-08,Second Class,CG-30583,Customer 207,Home Office,United States,New York City,New York,95774,East,OFF-8263,Furniture,Furnishings,Furnishings Item 39,360.92,4,0.6,-320.3
209,CA-10208-0208,2020-05-23,2020-05-29,Standard Class,CG-35675,Customer 208,Home Office,United States,Minnesota City,Minnesota,28287,Central,OFF-1174,Furniture,Bookcases,Bookcases Item 45,5124.04,9,0.0,625.01
210,CA-10209-0209,2021-05-13,2021-05-19,Standard Class,CG-36400,Customer 209,Corporate,United States,Texas City,Texas,60445,Central,OFF-5769,Furniture,Bookcases,Bookcases Item 4,4102.0,3,0.0,569.96
211,CA-10210-0210,2022-04-06,2022-04-11,Standard Class,CG-45531,Customer 210,Corporate,United States,Georgia City,Georgia,62815,South,OFF-5986,Furniture,Bookcases,Bookcases Item 43,5520.21,8,0.0,619.27
212,CA-10211-0211,2021-11-11,2021-11-16,Standard Class,CG-34335,Customer 211,Home Office,United States,New York City,New York,21254,East,OFF-5690,Technology,Copiers,Copiers Item 18,6129.56,7,0.1,731.49
213,CA-10212-0212,2022-07-30,2022-08-05,Standard Class,CG-91938,Customer 212,Corporate,United States,Arkansas City,Arkansas,96741,South,OFF-7340,Furniture,Chairs,Chairs Item 2,4811.18,5,0.0,311.85
214,CA-10213-0213,2020-01-26,2020-01-29,Second Class,CG-99116,Customer 213,Consumer,United States,New Jersey City,New Jersey,65633,East,OFF-3761,Technology,Copiers,Copiers Item 41,30765.06,13,0.0,7586.63
215,CA-10214-0214,2019-11-18,2019-11-20,Same Day,CG-38230,Customer 214,Consumer,United States,Montana City,Montana,69778,West,OFF-7241,Office Supplies,Envelopes,Envelopes Item 25,470.07,2,0.2,-66.9
216,CA-10215-0215,2022-08-11,2022-08-16,Standard Class,CG-71842,Customer 215,Corporate,United States,Illinois City,Illinois,36990,Central,OFF-3849,Office Supplies,Envelopes,Envelopes Item 22,1371.22,6,0.2,-132.29
217,CA-10216-0216,2022-10-07,2022-10-13,Standard Class,CG-11813,Customer 216,Corporate,United States,Minnesota City,Minnesota,94381,Central,OFF-5120,Technology,Machines,Machines Item 45,1100.54,2,0.3,-244.79
218,CA-10217-0217,2022-04-02,2022-04-07,Standard Class,CG-40981,Customer 217,Home Office,United States,Florida City,Florida,83903,South,OFF-6285,Furniture,Chairs,Chairs Item 17,11518.12,10,0.2,-2107.48
219,CA-10218-0218,2022-09-26,2022-10-01,Standard Class,CG-54816,Customer 218,Corporate,United States,Pennsylvania City,Pennsylvania,14138,East,OFF-3424,Technology,Accessories,Accessories Item 41,21655.87,11,0.2,-2148.47
220,CA-10219-0219,2019-05-31,2019-06-05,Standard Class,CG-15039,Customer 219,Home Office,United States,Pennsylvania City,Pennsylvania,31281,East,OFF-9252,Furniture,Furnishings,Furnishings Item 3,10160.88,9,0.0,972.01
221,CA-10220-0220,2022-09-23,2022-09-29,Standard Class,CG-20103,Customer 220,Corporate,United States,Pennsylvania City,Pennsylvania,92522,East,OFF-1690,Furniture,Bookcases,Bookcases Item 46,4994.11,8,0.0,853.25
222,CA-10221-0221,2019-10-22,2019-10-25,Second Class,CG-30025,Customer 221,Corporate,United States,New York City,New York,14458,East,OFF-6307,Furniture,Chairs,Chairs Item 38,1832.0,2,0.3,-578.79
